analysis_schema_version,base_setting_id,top_k,metric_schema_version,setting_id,arm,source_count,query_count,feasible_rate,penalized_non_usable_upper_risk,penalized_non_usable_known_risk,penalized_admissibility_upper_risk,penalized_admissibility_known_risk,infeasibility_risk_component,non_usable_conditional_risk_component,admissibility_conditional_risk_component,conditional_non_usable_upper_risk,conditional_admissibility_upper_risk,evidence_recall,candidates_scored,matched_query_count,matched_recall_evaluable_rate,matched_mean_evidence_recall,matched_feasible_rate,matched_matched_recall_evaluable_rate,matched_non_usable_known_rate,matched_non_usable_label_coverage,matched_non_usable_lower_bound,matched_non_usable_upper_bound,matched_admissibility_violation_known_rate,matched_admissibility_label_coverage,matched_admissibility_violation_lower_bound,matched_admissibility_violation_upper_bound,matched_known_relevant_admissible_rate,matched_known_relevant_inadmissible_rate,matched_known_irrelevant_admissible_rate,matched_known_irrelevant_inadmissible_rate,matched_joint_label_coverage,matched_wrong_scope_exposure_rate,matched_policy_disallowed_exposure_rate,matched_lifecycle_incompatible_exposure_rate,matched_unresolved_admissibility_rate,matched_mean_route_width,matched_mean_matched_prefix_count,matched_mean_candidates_scored,matched_mean_latency_ms,mean_returned_count,mean_original_top100_route_latency_ms,latency_claim_eligible,ranking_reused,evaluation_retuning,provider_calls,reader_calls,judge_calls
1,397792e30e1a,50,2,397792e30e1a:top_k=50,released_intent_lifecycle_upper_bound,2,3767,0.5763309466159616,0.8372137577917599,0.460713476789115,0.44466569444442655,0.4393639929511952,0.4236690533840383,0.4135447044077205,0.020996641060388378,0.7210363773789428,0.03775670931258309,0.7547356292404064,1525.3117518914164,3767,1.0,0.7547356292404064,0.5763309466159616,0.5763309466159616,0.0666142514002595,0.3067743003647438,0.027810677743685158,0.7210363773789428,0.02822305097331307,0.9900539684311027,0.027810677743685158,0.03775670931258309,0.27896362262105856,0.0,0.0,0.0,0.27896362262105856,0.0,0.027810677743685158,0.0,0.009946031568898032,0.0,19.01844547728694,1525.3117518914164,,50.0,0.6759720028217422,False,True,False,0,0,0
1,397792e30e1a,100,2,397792e30e1a:top_k=100,released_intent_lifecycle_upper_bound,2,3767,0.7630996362161767,0.828000882251533,0.303059707005433,0.26981415467244413,0.26200556994402185,0.2369003637838233,0.5911005184677088,0.03291379088862125,0.7677974328841026,0.04020042832932506,0.8685655633342694,1525.3117518914164,3767,1.0,0.8685655633342694,0.7630996362161767,0.7630996362161767,0.08080606529024877,0.2624246505459912,0.030222083430091584,0.7677974328841026,0.030663135837230477,0.9900216551007676,0.030222083430091584,0.04020042832932506,0.23220256711589976,0.0,0.0,0.0,0.23220256711589976,0.0,0.030222083430091584,0.0,0.009978344899233483,0.0,31.238584744382937,1525.3117518914164,,99.96749521988528,0.6759720028217422,False,True,False,0,0,0
1,03db67ec9e7c,5,2,03db67ec9e7c:top_k=5,threshold_router,2,3767,0.14872935002227972,0.898133387794813,0.8559510856538404,0.8551341929288098,0.8547026269608688,0.8512706499777203,0.04686273781709273,0.003863542951089188,0.40717418546365913,0.08952380952380948,0.28142851028898364,1470.2036564635873,3767,1.0,0.28142851028898364,0.14872935002227972,0.14872935002227972,0.10845238095238097,0.6719924812030076,0.07916666666666665,0.40717418546365913,0.07952380952380951,0.9896428571428573,0.07916666666666665,0.08952380952380948,0.5928258145363408,0.0,0.0,0.0,0.5928258145363408,0.0,0.059404761904761905,0.019761904761904762,0.010357142857142856,0.03671434600250381,2.757518796992481,1470.2036564635873,,4.968186597760713,0.640744543414979,False,True,False,0,0,0
1,03db67ec9e7c,10,2,03db67ec9e7c:top_k=10,threshold_router,2,3767,0.20083790518987252,0.8866024341265146,0.812739419492569,0.808242717400306,0.807583992134614,0.7991620948101275,0.08744033931638695,0.009080622590178701,0.5099051024028962,0.10088198521417707,0.3870593575865618,1470.2036564635873,3767,1.0,0.3870593575865618,0.20083790518987252,0.20083790518987252,0.15083849749945644,0.582768576657769,0.09267367906066541,0.5099051024028962,0.0935638182213525,0.9917916938464884,0.09267367906066541,0.10088198521417707,0.4900948975971039,0.0,0.0,0.0,0.4900948975971039,0.0,0.07462491846053491,0.018048760600130453,0.00820830615351163,0.03671434600250381,4.502332128750315,1470.2036564635873,,9.890040268488022,0.640744543414979,False,True,False,0,0,0
1,03db67ec9e7c,20,2,03db67ec9e7c:top_k=20,threshold_router,2,3767,0.30699830014169416,0.8693306748790179,0.7327816879890954,0.7155707008066108,0.7144096734608412,0.6930016998583058,0.17632897502071151,0.0225690009483047,0.62023261811886,0.12409125267169567,0.5254544678191334,1470.2036564635873,3767,1.0,0.5254544678191334,0.30699830014169416,0.30699830014169416,0.2187225110106465,0.49573437617840754,0.11596699429726678,0.62023261811886,0.11770757011292009,0.9918757416255711,0.11596699429726678,0.12409125267169567,0.3797673818811409,0.0,0.0,0.0,0.3797673818811409,0.0,0.09858484781472412,0.017382146482542663,0.00812425837442891,0.03671434600250381,8.539260536973151,1470.2036564635873,,19.63294613028789,0.640744543414979,False,True,False,0,0,0
1,03db67ec9e7c,50,2,03db67ec9e7c:top_k=50,threshold_router,2,3767,0.5353321796615844,0.8483930599328668,0.6068052731961198,0.5289501350426775,0.5262141778160313,0.4646678203384156,0.38372523959445026,0.06428231470426207,0.7290893607544622,0.13558636469481547,0.722038268545204,1470.2036564635873,3767,1.0,0.722038268545204,0.5353321796615844,0.5353321796615844,0.29980097338777206,0.3986026324601667,0.12769199321462818,0.7290893607544622,0.1298155940555184,0.9921056285198138,0.12769199321462818,0.13558636469481547,0.27091063924553827,0.0,0.0,0.0,0.27091063924553827,0.0,0.11324978897049917,0.014442204244129325,0.00789437148018726,0.03671434600250381,19.4454607215498,1470.2036564635873,,48.61967851223497,0.640744543414979,False,True,False,0,0,0
1,03db67ec9e7c,100,2,03db67ec9e7c:top_k=100,threshold_router,2,3767,0.7350478483000238,0.8387685461530285,0.5272743749074144,0.37127513760308883,0.36700771106910063,0.2649521516999762,0.5738163944530517,0.10632298590311269,0.7768092620903174,0.13941461854070233,0.842661941507405,1470.2036564635873,3767,1.0,0.842661941507405,0.7350478483000238,0.7350478483000238,0.34396656915316426,0.35478640796810756,0.13159567005842326,0.7768092620903174,0.13381901155757583,0.9921810515177225,0.13159567005842326,0.13941461854070233,0.2231907379096838,0.0,0.0,0.0,0.2231907379096838,0.0,0.11801893111521643,0.013576738943207059,0.007818948482279113,0.03671434600250381,33.03964255281959,1470.2036564635873,,96.85934792398027,0.640744543414979,False,True,False,0,0,0
1,03378deb3391,5,2,03378deb3391:top_k=5,cluster_router,2,3767,0.14934587283362372,0.897902191740559,0.8555400704462777,0.8546718008203018,0.8542402348523608,0.8506541271663763,0.047248064574182735,0.004017673653925193,0.40839773043720407,0.0905092592592592,0.28286706351545304,1530.5978691651362,3767,1.0,0.28286706351545304,0.14934587283362372,0.14934587283362372,0.11006944444444443,0.6720420843776107,0.08043981481481478,0.40839773043720407,0.080787037037037,0.9899305555555556,0.08043981481481478,0.0905092592592592,0.5916022695627958,0.0,0.0,0.0,0.5916022695627958,0.0,0.06122685185185184,0.019212962962962963,0.010069444444444443,1.0,2.7684314954051796,1530.5978691651362,,5.0,0.35845870248270656,False,True,False,0,0,0
1,03378deb3391,10,2,03378deb3391:top_k=10,cluster_router,2,3767,0.20176268940688855,0.886323286298045,0.8124722596076532,0.8076981222502854,0.8070393969845935,0.7982373105931114,0.08808597570493333,0.00946081165717418,0.5104405175281568,0.10298950676467462,0.3893661804390073,1530.5978691651362,3767,1.0,0.3893661804390073,0.20176268940688855,0.20176268940688855,0.1549603174603175,0.5845059509921371,0.09494646852029408,0.5104405175281568,0.09581868541600089,0.9919569617556194,0.09494646852029408,0.10298950676467462,0.4895594824718432,0.0,0.0,0.0,0.4895594824718432,0.0,0.07726110578459572,0.017685362735698297,0.008043038244380525,1.0,4.515502120475975,1530.5978691651362,,10.0,0.35845870248270656,False,True,False,0,0,0
1,03378deb3391,20,2,03378deb3391:top_k=20,cluster_router,2,3767,0.31100569841543024,0.8687641077414556,0.7318235087864646,0.7129744380819089,0.7117849835709739,0.6889943015845696,0.17976980615688543,0.023980136497339044,0.6228884952704654,0.12628500454118158,0.5329554953571521,1530.5978691651362,3767,1.0,0.5329554953571521,0.31100569841543024,0.31100569841543024,0.2255486171476431,0.49540484190580875,0.1182933371762733,0.6228884952704654,0.12002105903229475,0.9920083326350917,0.1182933371762733,0.12628500454118158,0.3771115047295355,0.0,0.0,0.0,0.3771115047295355,0.0,0.10094282365721756,0.0173505135190557,0.007991667364908283,1.0,8.596353867371565,1530.5978691651362,,20.0,0.35845870248270656,False,True,False,0,0,0
1,03378deb3391,50,2,03378deb3391:top_k=50,cluster_router,2,3767,0.551361772756529,0.8469276587253385,0.6033893769111262,0.5187447194643775,0.5158329710537811,0.44863822724347113,0.39828943148186646,0.07010649222090659,0.7313703200343511,0.13850515271901398,0.7396605455694543,1530.5978691651362,3767,1.0,0.7396605455694543,0.551361772756529,0.551361772756529,0.3057324783933463,0.39918788393790483,0.13055820397225504,0.7313703200343511,0.13275258764960243,0.9920530512532424,0.13055820397225504,0.13850515271901398,0.2686296799656494,0.0,0.0,0.0,0.2686296799656494,0.0,0.1161424475217202,0.014415756450535172,0.007946948746758829,1.0,19.652427074549486,1530.5978691651362,,50.0,0.35845870248270656,False,True,False,0,0,0
1,03378deb3391,100,2,03378deb3391:top_k=100,cluster_router,2,3767,0.7609418063764727,0.8368345912489852,0.5224191198905055,0.3543641633028726,0.34977785818323204,0.23905819362352737,0.5977763976254574,0.11530596967934555,0.7782760953076832,0.14157932083262564,0.8650541968065654,1530.5978691651362,3767,1.0,0.8650541968065654,0.7609418063764727,0.7609418063764727,0.3479268905412857,0.3553791110198544,0.1336552063275359,0.7782760953076832,0.13594799085226567,0.9920758854949108,0.1336552063275359,0.14157932083262564,0.22172390469231826,0.0,0.0,0.0,0.22172390469231826,0.0,0.12013192649006688,0.013523279837468611,0.007924114505090106,1.0,33.17114798371422,1530.5978691651362,,99.96749521988528,0.35845870248270656,False,True,False,0,0,0
